,Unnamed: 0,leftCodoAng,rightCodoAng,lefthombroAng,righthombroAng,leftRodillaAng,rightRodillaAng,trunkAng,neckAng,x,y,z,r,elev,az
669,1,0.5686274509803921,0.5098039215686274,0.5098039215686274,0.35294117647058826,0.3725490196078432,0.4117647058823529,0.7254901960784313,0.9803921568627452,-2.0,0.1,-2.1,2.9017236257093817,-46.3614573020622,177.13759477388825
670,1,0.6470588235294118,0.5294117647058824,0.5098039215686274,0.4509803921568628,0.4901960784313725,0.4509803921568628,0.9215686274509804,0.8235294117647058,-2.0,0.2,-1.5,2.5079872407968904,-36.7331665529561,174.28940686250036
671,1,0.4901960784313725,0.5294117647058824,0.8431372549019607,0.2352941176470588,0.3725490196078432,0.4509803921568628,0.7058823529411765,0.8823529411764706,-2.0,0.4,0.7,2.1563858652847827,18.942386423627607,168.6900675259798
672,1,0.7843137254901961,0.5294117647058824,0.8431372549019607,0.3333333333333333,0.3725490196078432,0.4509803921568628,0.6666666666666666,0.9411764705882352,-2.0,0.4,2.2,3.0,47.16657193393275,168.6900675259798
673,1,0.4509803921568628,0.4509803921568628,0.5098039215686274,0.392156862745098,0.35294117647058826,0.4117647058823529,0.7254901960784313,0.5490196078431373,-2.0,0.8,-2.9,3.6124783736376886,-53.395723557294346,158.19859051364818
674,1,0.4705882352941176,0.5294117647058824,0.8235294117647058,0.3137254901960784,0.2549019607843137,0.4509803921568628,0.6666666666666666,0.8235294117647058,-2.0,0.8,2.4,3.22490309931942,48.09115211819673,158.19859051364818
675,1,0.4901960784313725,0.4509803921568628,0.4901960784313725,0.3725490196078432,0.3137254901960784,0.4313725490196079,0.7058823529411765,0.392156862745098,-2.0,1.3,-4.0,4.657252408878008,-59.190557797059775,146.97613244420336
676,1,0.5686274509803921,0.4117647058823529,0.392156862745098,0.3725490196078432,0.1568627450980392,0.7450980392156863,0.7647058823529412,0.27450980392156865,0.8,0.6,2.3,2.5079872407968904,66.5014343240479,36.86989764584402
677,1,0.21875,0.75,0.59375,0.5,0.28125,0.125,0.125,0.1875,0.8,0.8,3.0,3.2062439083762797,69.33735599521809,45.0
678,1,0.21875,0.75,0.59375,0.5,0.28125,0.03125,0.125,0.15625,0.8,0.8,3.6,3.773592452822642,72.55364766278666,45.0
679,1,0.5294117647058824,0.4705882352941176,0.4901960784313725,0.35294117647058826,0.3333333333333333,0.4509803921568628,0.6078431372549019,0.35294117647058826,0.8,1.0,-2.7,2.9883105594967874,-64.62475730661113,51.34019174590991
